ID,Name,Cuisines,Address,City,Rating,Rating_text,Votes,Price Range,Online Delivery,Table Booking,Average Cost for Two,Photo_urls,Menu_urls
4442,877,366,4970,16,16,0,51,0,0,0,32,303,303
4427,4037,1590,2605,16,24,5,238,1,0,0,50,310,310
4431,4976,1623,8709,16,24,5,118,1,0,0,62,313,313
4429,578,830,3603,16,25,5,223,1,0,0,55,299,299
4428,578,830,3925,16,26,5,120,1,0,0,55,301,301
4441,6873,1086,5618,16,21,2,79,2,0,0,68,316,316
4435,3133,1707,6449,16,22,2,161,1,0,0,55,306,306
4463,5032,823,2761,109,20,2,81,2,0,0,71,9240,9240
4446,4320,1334,6084,109,19,2,119,2,0,0,71,9237,9237
4447,3452,1388,5215,109,23,5,367,0,0,0,54,9234,9234
4455,3325,830,8560,109,15,0,125,1,0,0,55,9236,9236
4454,440,1564,8696,109,18,2,67,2,0,0,81,9229,9229
4449,7368,498,1644,109,17,0,117,1,0,0,62,9247,9247
4458,6868,413,4296,109,19,2,95,2,0,0,71,9244,9244
4459,3452,1388,4296,109,17,0,102,0,0,0,54,9235,9235
4456,4976,1623,7690,109,18,2,66,1,0,0,63,9239,9239
4460,6695,1411,6454,109,15,0,51,0,0,0,50,9243,9243
4453,7269,1406,7194,109,17,0,62,3,0,0,92,9245,9245
4450,80,1731,1046,109,20,2,92,0,0,0,50,9228,9228
4451,7362,732,5599,109,20,2,116,2,0,0,71,9246,9246
4457,5079,1758,6280,109,18,2,112,0,0,0,32,9241,9241
7870,6451,1564,7155,109,17,0,13,0,0,0,50,9242,9242
4462,2406,1334,3932,109,16,0,20,1,0,0,62,9230,9230
4461,4659,442,1809,109,16,0,19,1,0,0,55,9238,9238
4448,3296,1564,2377,109,14,0,26,1,0,0,55,9232,9232
4452,3438,867,6274,109,16,0,89,0,0,0,50,9233,9233
4445,3000,1334,6470,109,16,0,65,2,0,0,71,9231,9231
4468,6827,720,5622,135,24,5,125,3,0,0,86,9524,9524
4466,2395,1033,151,135,27,5,316,2,0,0,79,9511,9511
4477,665,1372,992,135,32,1,344,3,0,0,84,9508,9508
4464,4976,1631,7088,135,26,5,230,1,0,0,61,9517,9517
4471,3388,108,3895,135,19,2,154,1,0,0,61,9513,9513
4470,275,1326,1564,135,20,2,240,0,0,0,43,9506,9506
4481,2121,402,5339,135,21,2,27,2,0,0,71,9510,9510
4465,4976,1631,2485,135,29,1,289,1,0,0,61,9518,9518
4478,5003,323,7023,135,26,5,172,1,0,0,61,9519,9519
6608,5908,1715,76,135,24,5,75,1,0,0,61,9521,9521
6773,4902,1283,7159,135,19,2,84,1,0,0,55,9516,9516
4469,4422,107,5550,135,18,2,124,1,0,0,61,9515,9515
4467,7222,88,8687,135,21,2,74,3,0,0,81,9525,9525
4476,577,830,2165,135,21,2,175,1,0,0,54,9507,9507
4475,3376,466,7080,135,20,2,85,1,0,0,50,9512,9512
4474,6080,1730,4535,135,25,5,270,0,0,0,43,9522,9522
4473,5631,245,3896,135,23,5,169,1,0,0,54,9520,9520
4479,6368,830,2791,135,20,2,57,1,0,0,55,9523,9523
4472,1841,749,3893,135,19,2,193,1,0,0,61,9509,9509
4480,4124,593,5611,135,27,5,73,2,0,0,77,9514,9514
8731,2247,130,1185,17,18,2,89,0,0,0,50,326,326
8067,1313,358,7015,17,28,1,145,1,0,0,61,11,11
8115,123,1339,3460,17,23,5,90,1,0,0,68,319,319
4485,152,1374,2376,17,21,2,416,1,0,0,61,320,320
4492,7047,332,2089,17,22,2,289,1,0,0,55,336,336
6453,3198,1552,5912,17,24,5,199,0,0,0,43,327,327
7629,1321,488,2877,17,21,2,56,1,0,0,55,323,323
4486,6526,870,4537,17,22,2,247,1,0,0,55,335,335
4491,5347,364,7235,17,21,2,253,0,0,0,54,332,332
4487,5870,498,5352,17,24,5,375,1,0,0,59,333,333
4494,1337,1039,5913,17,26,5,69,1,0,0,66,324,324
4483,3705,1284,7463,17,20,2,228,1,0,0,55,328,328
4489,1524,551,4499,17,20,2,338,0,0,0,54,325,325
7414,4151,1321,2866,17,20,2,118,1,0,0,67,331,331
4490,6335,498,573,17,23,5,145,1,0,0,55,334,334
4488,84,1334,3807,17,19,2,173,0,0,0,54,318,318
6098,967,332,1726,17,23,5,197,0,0,0,50,322,322
8066,2422,550,3355,17,25,5,49,1,0,0,68,18,18
4482,3970,498,8658,17,26,5,344,2,0,0,81,329,329
4484,4010,440,6332,17,24,5,256,2,0,0,79,330,330
4511,684,1618,442,29,25,5,40,2,0,0,75,506,506
6566,6934,1406,711,29,22,2,85,1,1,0,63,518,518
4499,665,1446,2759,29,27,5,484,2,0,0,79,505,505
6337,3612,378,1985,29,29,1,202,2,1,0,66,514,514
4502,7449,1623,5251,29,18,2,274,1,1,0,61,521,521
4505,7152,1709,1188,29,28,1,376,1,0,0,47,519,519
4507,7354,1396,2743,29,25,5,221,1,0,0,63,520,520
4495,6411,1326,1366,29,25,5,299,2,0,0,79,40,40
4508,1030,830,3553,29,26,5,147,1,0,0,55,508,508
4497,4715,1097,793,29,23,5,215,3,0,0,81,515,515
4498,6508,498,2324,29,24,5,243,2,1,0,75,517,517
4501,2877,1711,1083,29,22,2,318,1,0,0,61,513,513
4506,1185,401,1380,29,23,5,132,1,1,0,61,509,509
8666,31,676,978,29,21,2,24,1,0,0,54,504,504
4500,1792,1367,476,29,23,5,203,2,0,0,71,511,511
4496,6071,1731,2848,29,26,5,225,1,0,0,50,516,516
4509,1793,775,4328,29,26,5,161,0,0,0,43,512,512
4510,1251,187,2623,29,32,1,200,1,1,0,47,510,510
4503,840,666,1559,29,21,2,221,2,0,0,75,507,507
4504,3555,332,1496,29,21,2,124,1,1,0,50,996,996
4526,3916,1673,3911,77,24,5,245,2,0,0,66,1158,1158
4521,3568,627,4966,77,20,2,104,2,0,0,71,1156,1156
4527,5074,1531,2097,77,20,2,173,2,0,0,71,1160,1160
4512,2573,1696,4295,77,22,2,257,2,0,0,65,1152,1152
4513,2048,69,5396,77,21,2,196,2,0,0,68,1150,1150
4515,5910,626,6667,77,21,2,328,1,0,0,63,1162,1162
4530,6060,1486,2582,77,22,2,156,1,0,0,63,1164,1164
4528,665,1334,2105,77,20,2,193,3,0,0,84,1147,1147
6122,981,371,7458,77,19,2,84,1,0,0,55,1148,1148
4518,3802,901,5915,77,21,2,290,2,0,0,66,1157,1157
4520,2640,1673,6546,77,25,5,281,1,0,0,55,1153,1153
4524,3955,1730,1056,77,19,2,275,1,0,0,63,1159,1159
4519,7206,515,3475,77,20,2,260,2,0,0,71,9504,9504
4529,1,332,5471,77,19,2,209,1,0,0,61,1146,1146
4522,2530,542,8557,77,20,2,354,1,0,0,63,1151,1151
4516,5493,1731,5623,77,20,2,175,1,0,0,55,1161,1161
4523,5930,1636,6898,77,18,2,127,1,0,0,61,1163,1163
4517,3340,1519,5310,77,18,2,183,3,0,0,81,1155,1155
4525,1776,761,4518,77,22,2,196,0,0,0,32,1149,1149
4514,2858,498,8924,77,18,2,280,1,0,0,61,1154,1154
4538,6969,1544,994,129,24,5,391,2,0,0,71,9456,9456
6510,4131,1428,6816,129,23,5,93,2,0,0,75,9450,9450
4543,3342,1334,7150,129,21,2,130,1,0,0,61,9445,9445
4548,1722,332,75,129,26,5,92,1,0,0,61,9441,9441
4542,3672,1206,65,129,29,1,321,2,0,0,77,9447,9447
4533,665,1293,2117,129,26,5,332,3,0,0,81,9440,9440
4535,6410,1088,1932,129,27,5,276,3,0,0,81,9454,9454
4547,7312,1807,55,129,21,2,107,2,0,0,66,9458,9458
4541,6890,1519,1634,129,22,2,243,2,0,0,66,9455,9455
4540,7159,401,2940,129,22,2,145,1,0,0,50,9457,9457
4544,2205,1607,5439,129,18,2,96,2,0,0,66,9442,9442
4532,3812,1033,1993,129,24,5,202,2,0,0,71,9448,9448
4531,2608,1311,6783,129,18,2,82,2,0,0,71,9444,9444
4539,29,1707,1052,129,28,1,343,1,0,0,50,9439,9439
4545,2508,332,7948,129,25,5,132,1,0,0,63,9443,9443
4537,4672,660,1028,129,21,2,149,2,0,0,66,9452,9452
4534,4018,946,5607,129,23,5,191,1,0,0,61,9449,9449
4536,4976,1636,2465,129,24,5,269,1,0,0,61,9453,9453
4546,4333,830,1136,129,22,2,50,0,0,0,43,9451,9451
6740,3404,460,884,129,21,2,71,1,0,0,55,9446,9446
4563,665,1446,1658,87,32,1,226,3,0,0,84,1243,1243
4562,6427,332,6893,87,25,5,164,1,1,0,61,1258,1258
4551,6475,332,6889,87,28,1,496,1,0,0,61,1259,1259
4568,3035,830,5718,87,16,0,27,1,0,0,55,1249,1249
4552,4229,371,1169,87,23,5,284,2,1,0,65,1252,1252
4556,1442,843,1289,87,23,5,185,1,1,0,59,1245,1245
4555,6897,1482,2999,87,27,5,257,2,1,0,75,1260,1260
4559,3325,54,5201,87,5,4,147,1,1,0,59,1250,1250
4554,4255,1683,6952,87,23,5,100,2,0,0,71,1253,1253
4558,4433,332,6900,87,22,2,140,1,0,0,47,1254,1254
4560,1192,363,2535,87,20,2,201,1,1,0,50,1244,1244
4561,2926,332,2153,87,21,2,73,0,0,0,36,1248,1248
4553,2291,747,3801,87,26,5,270,2,0,0,73,1247,1247
4549,464,1339,2642,87,25,5,275,2,1,0,77,1242,1242
4565,3970,498,4520,87,21,2,45,2,0,0,71,1251,1251
4550,6383,513,2585,87,23,5,306,2,0,0,71,1257,1257
4567,6326,679,2846,87,22,2,26,0,0,0,36,1256,1256
4557,2178,1334,8551,87,23,5,103,1,1,0,55,1246,1246
4566,4599,401,6888,87,22,2,19,0,1,0,36,1255,1255
4564,7418,1519,7089,87,26,5,88,1,1,0,59,1261,1261
4574,3213,1519,4562,1,22,2,140,2,0,0,67,74,74
4584,5742,466,6885,1,32,1,77,0,0,0,0,81,81
4588,6395,1449,6685,1,24,5,168,1,0,0,63,84,84
4571,4937,1378,1319,1,25,5,177,2,0,0,71,77,77
4582,6370,530,6604,1,25,5,166,2,0,0,71,83,83
4587,1380,444,566,1,22,2,98,0,0,0,0,69,69
4570,4939,1519,6866,1,20,2,175,2,0,0,68,78,78
4579,6710,1339,7195,1,22,2,103,0,0,0,0,86,86
4580,4976,1100,2894,1,27,5,134,1,0,0,63,79,79
4576,4915,1519,5692,1,26,5,133,3,0,0,98,76,76
4573,1644,1651,100,1,23,5,87,1,0,0,50,70,70
4583,5276,1519,4614,1,18,2,71,1,0,0,63,80,80
4575,6518,1348,5630,1,17,0,70,2,0,0,73,85,85
4577,6263,1279,5692,1,23,5,41,3,0,0,98,82,82
4569,6938,1311,6248,1,19,2,94,1,0,0,55,87,87
4572,1898,1722,6336,1,24,5,121,1,0,0,59,71,71
4578,1905,1519,7195,1,21,2,46,3,0,0,109,72,72
4581,4226,1440,4325,1,23,5,45,3,0,0,92,75,75
4586,927,1339,6957,1,21,2,57,3,0,0,81,68,68
4585,2560,1652,1753,1,19,2,59,2,0,0,66,73,73
4603,665,1503,4285,35,27,5,66,3,0,0,84,609,609
4591,3381,609,2986,35,25,5,400,2,0,0,65,619,619
8804,3228,456,6370,35,25,5,68,2,0,0,55,617,617
4597,6245,1334,7457,35,21,2,230,2,0,0,59,622,622
8065,5075,1293,7207,35,23,5,98,3,0,0,76,620,620
8158,6639,1311,568,35,32,1,50,3,0,0,81,623,623
5548,2187,178,194,35,24,5,64,1,0,0,47,615,615
4595,6988,1339,182,35,22,2,173,3,0,0,71,626,626
4594,339,784,2744,35,22,2,141,2,0,0,62,608,608
4601,3380,332,2987,35,25,5,89,2,0,0,61,618,618
4596,2110,1519,2258,35,22,2,121,2,0,0,61,613,613
4590,879,1334,1707,35,23,5,175,3,0,0,75,610,610
4593,2154,306,8766,35,22,2,101,2,0,0,61,614,614
4599,2345,359,5947,35,22,2,131,2,0,0,63,616,616
6547,524,555,611,35,26,5,63,0,0,0,0,611,611
4600,1155,362,6635,35,24,5,104,2,0,0,55,612,612
4602,5298,332,2403,35,22,2,39,1,0,0,50,621,621
4589,6950,1731,1505,35,21,2,115,2,0,0,55,625,625
4598,7342,332,5638,35,23,5,94,2,0,0,55,627,627
4592,6786,1334,1504,35,19,2,102,2,0,0,66,624,624
4606,2237,1318,1574,86,20,2,389,1,0,0,55,1226,1226
4618,4145,754,4843,86,21,2,249,1,0,0,62,1231,1231
4617,3230,1360,2011,86,20,2,172,2,0,0,68,1229,1229
4605,4976,1636,6822,86,23,5,304,1,0,0,63,1235,1235
4619,665,1446,5351,86,23,5,286,3,0,0,84,1222,1222
4620,1112,377,1284,86,19,2,140,1,0,0,63,1225,1225
4611,4797,1099,6070,86,20,2,262,1,0,0,62,1234,1234
4622,6757,1033,2301,86,22,2,264,2,0,0,66,1240,1240
4623,6439,661,7052,86,16,0,11,3,0,0,81,1239,1239
4609,7208,1707,2874,86,25,5,388,0,0,0,43,1241,1241
4614,3295,1411,6944,86,20,2,132,2,0,0,71,1230,1230
4604,1059,1386,6688,86,19,2,190,1,0,0,62,1224,1224
4615,6067,745,7192,86,21,2,162,3,0,0,86,1237,1237
4612,4462,589,5589,86,20,2,208,1,0,0,59,1232,1232
4610,4766,1320,5931,86,19,2,270,2,0,0,71,1233,1233
4616,3026,106,5270,86,17,0,139,0,0,0,41,1228,1228
4613,789,1334,1603,86,18,2,160,1,0,0,55,1223,1223
4621,6315,1311,1471,86,18,2,127,1,0,0,63,1238,1238
4607,2734,1386,6861,86,18,2,214,1,0,0,50,1227,1227
4608,5141,897,484,86,20,2,183,2,0,0,75,1236,1236
4634,590,208,448,106,24,5,665,1,0,0,50,9188,9188
4631,3756,1468,2405,106,21,2,441,3,0,0,81,9198,9198
4633,7203,626,8849,106,22,2,505,3,0,0,81,9205,9205
4632,7450,759,1889,106,25,5,582,1,0,0,43,9206,9206
4637,3751,332,3894,106,14,0,702,1,0,0,54,9196,9196
4635,1193,332,147,106,18,2,298,2,0,0,66,9191,9191
4628,6683,332,1736,106,21,2,475,2,0,0,59,9202,9202
4629,3755,920,5604,106,18,2,328,3,0,0,79,9197,9197
7691,2,1311,2611,106,20,2,124,2,0,0,66,9193,9193
4639,694,601,8690,106,21,2,189,3,0,0,81,9189,9189
4630,901,1558,8690,106,21,2,192,3,0,0,81,9190,9190
4626,6767,1033,1385,106,19,2,275,2,0,0,68,9203,9203
4624,6320,1636,6290,106,21,2,489,3,0,0,71,9201,9201
4627,5328,931,1791,106,18,2,225,3,0,0,75,9199,9199
4641,2611,759,5314,106,25,5,163,0,0,0,27,9194,9194
4638,6040,736,2610,106,17,0,228,3,0,0,75,9200,9200
8486,6822,767,1481,106,20,2,36,1,0,0,36,9204,9204
4640,3183,1636,563,106,19,2,97,2,0,0,61,9195,9195
4636,1159,371,1889,106,21,2,199,2,0,0,63,9192,9192
4625,502,178,5979,106,21,2,173,0,0,0,27,9187,9187
4655,3789,562,2589,121,21,2,201,2,0,0,68,9390,9390
7976,6406,1707,4957,121,24,5,70,1,0,0,55,9393,9393
8757,2647,1276,8917,121,17,0,47,3,0,0,81,9386,9386
4653,2300,1180,6018,121,26,5,460,1,0,0,62,9385,9385
4648,7312,590,4945,121,22,2,226,2,0,0,66,9399,9399
4642,3778,1091,5399,121,25,5,319,2,0,0,79,9389,9389
4649,1723,371,6873,121,23,5,223,1,0,0,62,12,12
4654,878,1474,2915,121,24,5,221,2,0,0,71,9384,9384
7484,6606,1077,4955,121,19,2,66,2,0,0,68,9396,9396
4647,7312,590,4924,121,20,2,209,2,0,0,66,9400,9400
4656,6670,1488,5129,121,21,2,87,2,0,0,66,9434,9434
4657,6556,988,4932,121,19,2,87,0,0,0,36,9395,9395
4644,6514,1098,6443,121,24,5,164,2,0,0,68,9394,9394
4651,7326,1402,7478,121,22,2,191,2,0,0,66,9401,9401
4650,2663,498,149,121,25,5,197,2,0,0,66,9387,9387
4652,4426,1707,4512,121,23,5,279,0,0,0,36,9391,9391
4645,6817,1050,6812,121,24,5,204,3,0,0,81,9398,9398
4646,4976,1623,3478,121,24,5,216,2,0,0,66,9392,9392
7413,6665,395,1735,121,22,2,28,1,0,0,55,9397,9397
4643,3399,946,3184,121,22,2,153,1,0,0,59,9388,9388
4675,529,1311,3506,131,20,2,68,1,0,0,54,9481,9481
6208,7133,550,5636,131,18,2,109,0,0,0,0,9498,9498
4666,4185,498,1958,131,18,2,172,2,0,0,61,9492,9492
4674,1923,1758,4443,131,21,2,78,0,0,0,0,9485,9485
4668,4993,1628,3612,131,20,2,149,2,0,0,63,9494,9494
4672,3480,1707,3933,131,19,2,125,1,0,0,43,9491,9491
4663,3426,1758,4437,131,24,5,158,0,0,0,27,9490,9490
4662,4723,332,3803,131,17,0,59,1,0,0,54,9493,9493
7102,53,466,2580,131,15,0,26,2,0,0,55,9479,9479
4665,3100,1116,3576,131,18,2,83,3,0,0,71,9489,9489
4664,6295,1519,6622,131,19,2,63,2,0,0,61,9496,9496
4659,893,231,4251,131,20,2,96,1,0,0,43,9482,9482
4667,1665,1311,1957,131,16,0,96,2,0,0,66,9484,9484
4670,2373,1332,1051,131,17,0,85,1,0,0,50,9488,9488
4673,5896,550,1030,131,18,2,57,2,0,0,63,9495,9495
4669,1031,1449,7275,131,17,0,96,1,0,0,47,9483,9483
4660,7458,469,7196,131,16,0,34,2,0,0,61,9487,9487
4671,283,550,3966,131,15,0,60,2,0,0,62,9480,9480
4658,2113,1707,4349,131,18,2,48,1,0,0,54,9486,9486
4661,6643,1519,7196,131,16,0,67,3,0,0,73,9497,9497
7074,6201,1334,1699,97,18,2,45,1,0,0,63,9116,9116
4692,2617,39,8914,97,18,2,42,1,0,0,55,9102,9102
4685,6890,1339,1026,97,18,2,150,2,0,0,71,9117,9117
4682,851,250,6467,97,19,2,99,1,0,0,55,9101,9101
4676,4939,1334,802,97,16,0,162,2,0,0,71,9109,9109
4690,3970,498,2583,97,18,2,65,2,0,0,79,9106,9106
4684,15,1343,2760,97,18,2,151,2,0,0,75,9098,9098
4691,5308,565,6738,97,19,2,69,1,0,0,54,9112,9112
7509,5070,1334,2586,97,18,2,32,3,0,0,81,9110,9110
4680,645,1724,6678,97,17,0,111,0,0,0,43,9100,9100
6564,3145,651,7473,97,17,0,16,1,0,0,61,9103,9103
4681,3405,1359,6088,97,19,2,107,2,0,0,71,9104,9104
4678,5411,1564,6735,97,14,0,64,1,0,0,55,9113,9113
4689,4091,830,3855,97,17,0,60,1,0,0,55,9107,9107
4683,5217,1578,8728,97,16,0,74,1,0,0,61,9111,9111
4688,6074,1449,6331,97,19,2,75,1,0,0,61,9115,9115
4679,4607,1334,3929,97,17,0,61,1,0,0,63,9108,9108
4687,6032,1420,5621,97,20,2,43,3,0,0,84,9114,9114
4677,3325,830,5488,97,16,0,49,1,0,0,55,9105,9105
4686,352,1525,180,97,17,0,45,2,0,0,66,9099,9099
2083,2701,998,3483,39,27,5,520,2,1,1,27,685,685
6079,2308,1025,4250,39,28,1,720,2,0,1,32,684,684
6447,103,684,6347,39,32,1,575,2,0,1,28,678,678
2079,103,1003,8502,39,31,1,959,2,0,1,28,679,679
7747,6047,1015,6747,39,27,5,281,2,0,1,27,689,689
2084,2767,930,3987,39,26,5,513,2,1,1,25,807,807
2074,6586,1210,3479,39,22,2,728,2,0,1,39,692,692
2072,6521,47,5485,39,30,1,957,2,0,0,38,690,690
2078,6998,997,6061,39,32,1,835,3,0,1,55,693,693
2073,2868,29,6694,39,28,1,841,3,0,0,43,686,686
2071,5312,1675,6665,39,15,0,485,2,0,0,40,688,688
2080,6548,332,8909,39,28,1,397,2,1,0,26,691,691
2077,5458,839,5971,39,26,5,834,2,0,0,20,9275,9275
7063,665,1010,5199,39,28,1,307,2,0,1,27,681,681
6647,4859,356,8659,39,26,5,382,2,0,0,29,687,687
2076,3953,1019,5484,39,24,5,850,1,1,1,18,1125,1125
2081,5288,997,8933,39,26,5,815,1,1,1,18,9248,9248
2075,416,84,7552,39,20,2,479,2,1,0,36,680,680
6262,1294,997,7095,39,32,1,322,3,0,1,55,682,682
2082,2080,121,6054,39,26,5,586,2,0,0,28,683,683
9447,452,17,811,119,21,2,28,2,0,0,10,9341,9341
9451,451,484,768,119,15,0,33,3,0,0,15,9340,9340
9553,3978,1705,2923,119,13,0,25,2,0,0,6,9350,9350
9454,872,897,373,119,22,2,35,2,0,0,8,9342,9342
9448,5343,918,1701,119,22,2,33,3,0,0,44,9353,9353
9452,5914,516,123,119,17,0,34,3,0,0,43,9354,9354
9414,3097,1830,2734,119,15,0,32,3,0,0,12,9348,9348
9413,6792,80,343,119,15,0,30,3,0,0,16,9358,9358
9444,6167,83,8693,119,15,0,30,3,0,0,19,9356,9356
9450,1676,332,687,119,20,2,33,2,0,0,8,9344,9344
9457,234,178,395,119,25,5,29,1,0,0,4,9339,9339
9453,5021,6,1991,119,14,0,34,3,0,0,16,9351,9351
9456,1836,102,1069,119,23,5,33,3,0,0,38,9346,9346
9449,3201,918,1073,119,21,2,35,3,0,0,52,9349,9349
9445,6719,1704,557,119,14,0,33,3,0,0,12,9357,9357
9455,2488,1033,126,119,24,5,35,3,0,0,20,9347,9347
9559,5334,924,2213,119,21,2,33,3,0,0,55,9352,9352
9459,944,1071,1833,119,15,0,29,2,0,0,10,9343,9343
9446,6149,578,8695,119,22,2,34,3,0,0,43,9355,9355
9458,1732,133,2766,119,21,2,30,3,0,0,33,9345,9345
4705,5229,1010,3902,118,31,1,444,2,0,0,12,9331,9331
7609,1989,831,3482,118,24,5,33,1,0,0,8,9322,9322
4710,1774,332,6686,118,25,5,43,3,0,0,22,9321,9321
4693,4453,1615,6632,118,25,5,483,2,1,0,16,9325,9325
4707,5485,1612,6353,118,24,5,192,2,1,0,18,9332,9332
4696,6249,83,6309,118,22,2,356,3,1,0,36,9334,9334
4704,416,84,6815,118,24,5,197,3,1,0,36,9319,9319
4701,4976,880,6696,118,7,4,154,2,0,0,16,9330,9330
4699,4493,1613,6489,118,24,5,436,3,1,0,20,9327,9327
4702,445,112,6781,118,25,5,433,2,0,0,12,9320,9320
4706,4833,347,6487,118,28,1,143,3,0,0,27,9328,9328
4698,4461,5,5489,118,25,5,265,3,1,0,28,9326,9326
4695,2607,1009,6865,118,24,5,369,3,1,0,23,9323,9323
6422,7424,1174,3480,118,22,2,69,3,1,0,22,9336,9336
4700,226,179,6617,118,25,5,142,1,0,0,10,9318,9318
4708,7137,1707,6581,118,21,2,210,2,1,0,14,9335,9335
4703,4889,589,6882,118,21,2,227,3,1,0,25,9329,9329
4697,3445,1011,6864,118,26,5,316,2,0,0,13,994,994
4694,3387,1014,6808,118,22,2,285,2,1,0,17,9324,9324
4709,5906,839,3899,118,21,2,12,1,0,0,10,9333,9333
4726,2302,6,6650,0,29,1,373,3,1,0,37,53,53
6261,6285,997,2762,0,30,1,201,3,0,1,55,64,64
6526,2616,115,6055,0,29,1,81,3,0,0,30,55,55
5962,1982,6,3462,0,29,1,207,3,0,0,31,52,52
4720,6521,47,6052,0,29,1,543,3,0,0,32,65,65
4715,563,1176,3484,0,23,5,376,1,1,0,14,50,50
4711,1613,1814,4332,0,27,5,246,3,1,1,47,51,51
4722,5075,1010,8843,0,32,1,216,3,0,1,46,61,61
4721,7185,1011,6491,0,23,5,500,2,1,0,20,67,67
4714,4694,1100,6063,0,24,5,415,3,0,0,34,58,58
6099,3131,997,7950,0,26,5,180,2,1,1,16,57,57
4713,416,86,6066,0,23,5,205,3,1,0,36,49,49
4718,4971,1100,6477,0,27,5,452,2,1,1,27,60,60
4717,4767,498,6051,0,25,5,426,3,0,0,36,59,59
4723,6929,1611,3913,0,23,5,277,1,1,0,10,66,66
4712,5565,1021,6773,0,19,2,268,1,1,0,12,62,62
4719,2607,1013,5486,0,23,5,354,2,1,1,23,54,54
4725,3003,895,4887,0,28,1,162,2,1,0,20,56,56
4724,5525,839,5709,0,25,5,228,2,0,0,20,9276,9276
4716,5959,1824,6687,0,26,5,224,1,0,0,14,63,63
4731,6816,59,1900,30,25,5,286,2,0,0,104,540,540
4730,1799,639,393,30,25,5,171,2,0,0,104,530,530
4735,6551,485,2062,30,23,5,209,2,0,0,98,537,537
4745,1095,627,2322,30,24,5,58,2,0,0,92,525,525
4727,1295,775,1494,30,24,5,122,1,0,0,71,527,527
4729,4192,1673,6714,30,32,1,203,3,0,0,113,533,533
4741,7094,1750,2699,30,23,5,114,2,0,0,98,541,541
4736,1042,830,68,30,24,5,199,1,0,0,71,523,523
4734,1068,1040,232,30,20,2,157,2,0,0,98,529,529
4737,2225,1395,454,30,7,4,240,1,0,0,88,531,531
4746,1055,761,1949,30,25,5,49,1,0,0,71,524,524
4743,6765,421,1994,30,19,2,83,2,0,0,92,539,539
4732,3990,1192,347,30,18,2,80,1,0,0,81,532,532
4742,1177,405,2703,30,21,2,81,2,0,0,108,526,526
4739,5875,1143,531,30,28,1,146,1,0,0,77,535,535
4744,424,1237,2035,30,25,5,158,2,0,0,97,522,522
4728,5152,38,2229,30,8,0,93,2,0,0,92,534,534
4738,6726,1691,1847,30,23,5,196,3,0,0,118,538,538
4740,6239,102,1291,30,23,5,166,3,0,0,113,536,536
4733,1582,498,282,30,17,0,118,2,0,0,92,528,528
4751,695,792,7271,141,31,1,781,1,0,0,10,897,897
4765,2129,218,4265,141,32,1,498,3,0,0,25,901,901
4748,7154,1664,8730,141,25,5,701,2,0,0,16,912,912
4749,3187,759,3539,141,30,1,822,1,0,0,10,906,906
4757,3411,768,5939,141,30,1,821,1,0,0,8,907,907
4753,1317,1833,5976,141,25,5,756,2,0,0,21,899,899
4760,1981,332,5937,141,28,1,648,1,0,0,7,900,900
4759,3081,1113,5980,141,20,2,586,3,0,0,29,905,905
4756,621,320,5938,141,26,5,699,2,0,0,18,896,896
4764,3771,1663,4267,141,20,2,485,2,0,0,16,908,908
4762,7217,1754,5581,141,25,5,581,2,0,0,14,913,913
4754,2181,1105,8938,141,24,5,689,3,0,0,30,902,902
4752,788,1831,8642,141,23,5,576,3,0,0,28,898,898
4755,2329,1114,7461,141,20,2,603,2,0,0,18,904,904
4750,2234,1665,4699,141,25,5,703,2,0,0,15,903,903
4761,514,1663,5981,141,23,5,715,3,0,0,23,895,895
4763,3897,332,8646,141,29,1,564,2,0,0,12,909,909
4758,4458,1822,5940,141,24,5,664,2,0,0,16,910,910
4747,6097,332,3897,141,32,1,759,1,0,0,6,911,911
4766,7261,332,4266,141,23,5,545,1,0,0,11,914,914
4773,7468,1154,4698,6,27,5,296,2,0,0,12,190,190
4771,4146,1152,5501,6,28,1,231,2,0,0,20,180,180
4770,4057,1155,3878,6,25,5,212,2,0,0,20,178,178
4768,2890,1152,3877,6,29,1,124,2,0,0,14,175,175
4774,2162,1153,8943,6,25,5,152,2,0,0,14,173,173
4782,7435,1823,6206,6,26,5,103,1,0,0,10,189,189
4778,6935,332,3525,6,25,5,134,2,0,0,14,186,186
4786,4988,1623,8926,6,30,1,104,1,0,0,8,183,183
4767,4644,1751,5291,6,24,5,97,3,0,0,50,182,182
4784,2162,1153,6312,6,27,5,131,2,0,0,14,172,172
4785,7034,395,6371,6,26,5,126,1,0,0,7,187,187
4772,6457,332,6210,6,21,2,123,2,0,0,16,184,184
4779,4056,1155,5973,6,25,5,103,2,0,0,20,179,179
4769,1198,1832,5290,6,27,5,115,3,0,0,27,171,171
4775,3471,1155,7225,6,26,5,106,2,0,0,12,176,176
4780,3820,1619,8942,6,17,0,115,1,0,0,10,177,177
4777,7394,1156,5982,6,27,5,72,1,0,0,10,188,188
4781,6935,332,5941,6,25,5,79,2,0,0,14,185,185
4776,4147,1155,5983,6,29,1,109,1,0,0,8,181,181
4783,2571,1831,5289,6,32,1,95,2,0,0,16,174,174
4791,2086,1012,397,68,30,1,734,1,0,0,7,1046,1046
4802,2143,286,5588,68,32,1,615,2,0,0,11,1048,1048
