,ID,Name,Cuisines,Address,City,Rating,Rating_text,Votes,Price Range,Latitude,Longitude,Online Delivery,Table Booking,Average Cost for Two,Photo_urls,Url
57,49486,Tea Villa Cafe,"Cafe, Italian, Desserts, Fast Food, Chinese, Tea","Pardhy House, Opposite Jain Temple, Junction of MG Road and Hanuman Road, Vile Parle East, Mumbai",Mumbai,3.6,Good,1515,3,19.1032490000,72.8467490000,Yes,Yes,1000,https://www.zomato.com/mumbai/tea-villa-cafe-vile-parle-east/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/mumbai/tea-villa-cafe-vile-parle-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
58,18233317,145 Kala Ghoda,"Fast Food, Beverages, Desserts","145, Kala Ghoda, Fort, Mumbai",Mumbai,4.2,Very Good,1606,3,18.9275839910,72.8325845674,No,No,1500,https://www.zomato.com/mumbai/145-kala-ghoda-fort/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/mumbai/145-kala-ghoda-fort?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
59,18216876,The English Department Bar & Diner,"Italian, Continental, Mexican, Japanese, American, British","Malad link Road, Near Inorbit Mall Junction, Malad West, Mumbai",Mumbai,3.9,Good,885,3,19.1762686853,72.8367208689,No,Yes,1500,https://www.zomato.com/mumbai/the-english-department-bar-diner-malad-west/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/mumbai/the-english-department-bar-diner-malad-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
60,18353121,Flechazo,"Asian, Mediterranean, North Indian","9/1, 1st Floor, Above Surya Nissan, VRR Orchid, Doddanakkundi, Marathahalli, Bangalore",Bangalore,4.4,Very Good,983,3,12.9753769124,77.6966639981,No,Yes,1200,https://www.zomato.com/bangalore/flechazo-marathahalli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/flechazo-marathahalli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
61,51705,Toit,"Italian, American, Pizza","298, Namma Metro Pillar 62, 100 Feet Road, Indiranagar, Bangalore",Bangalore,4.8,Excellent,10934,4,12.9791658020,77.6407087594,No,No,2000,https://www.zomato.com/bangalore/toit-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/toit-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
62,51040,Truffles,"American, Burger, Cafe","28, 4th 'B' Cross, Koramangala 5th Block, Bangalore",Bangalore,4.7,Excellent,9667,2,12.9332976396,77.6142926887,Yes,No,800,https://www.zomato.com/bangalore/truffles-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/truffles-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
63,18439634,ECHOES Koramangala,"Continental, American, Italian, North Indian, Chinese, Cafe","44, 4th B Cross, Koramangala 5th Block, Bangalore",Bangalore,4.7,Excellent,276,2,12.9341790000,77.6157970000,No,No,950,https://www.zomato.com/bangalore/echoes-koramangala-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/echoes-koramangala-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
64,58882,Big Brewsky,"Finger Food, North Indian, Italian, Continental, Thai, South Indian","Behind MK Retail, Before WIPRO Corporate Office, Sarjapur Road, Bangalore",Bangalore,4.5,Excellent,5705,3,12.9130409617,77.6832368597,Yes,Yes,1800,https://www.zomato.com/bangalore/big-brewsky-sarjapur-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/big-brewsky-sarjapur-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
65,18339874,Farzi Cafe,Modern Indian,"202, Level 2, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",Bangalore,4.4,Very Good,754,3,12.9721612000,77.5960137000,No,No,1500,https://www.zomato.com/bangalore/farzi-cafe-lavelle-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/farzi-cafe-lavelle-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
66,18385443,Koramangala Social,"Continental, American","118, Koramangala Industrial Area, Koramangala 7th Block, Bangalore",Bangalore,4.5,Excellent,1288,3,12.9356618137,77.6141304150,No,No,1500,https://www.zomato.com/bangalore/koramangala-social-koramangala-7th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/koramangala-social-koramangala-7th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
67,18366652,Onesta,"Pizza, Cafe, Italian","215, 216 & 220, Devasandra Village, Kasaba Hobli, New BEL Road, Bangalore",Bangalore,4.6,Excellent,627,2,13.0291977000,77.5709967000,No,No,600,https://www.zomato.com/bangalore/onesta-new-bel-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/onesta-new-bel-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
68,18162866,Three Dots & A Dash,"European, Continental","840/1,100 Feet Road, Metro Pillar 56-57, Indiranagar, Bangalore",Bangalore,3.9,Good,1354,3,12.9804102389,77.6404888183,No,Yes,1300,https://www.zomato.com/bangalore/three-dots-a-dash-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/three-dots-a-dash-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
69,56464,Glen's Bakehouse,"Bakery, Desserts, Cafe","297, 100 Feet Road, Indiranagar, Bangalore",Bangalore,4.0,Very Good,3533,2,12.9790955593,77.6406249404,No,No,800,https://www.zomato.com/bangalore/glens-bakehouse-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/glens-bakehouse-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
70,18221572,Onesta,"Pizza, Cafe, Italian","501, Binnamangala Extension, 1st stage, C.M.H Road, Indiranagar, Bangalore",Bangalore,4.3,Very Good,1413,2,12.9784529189,77.6436846703,Yes,No,600,https://www.zomato.com/bangalore/onesta-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/onesta-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
71,56618,AB's - Absolute Barbecues,"European, Mediterranean, North Indian","90/4, 3rd Floor, Outer Ring Road, Munnekollaly Village, Marathahalli, Bangalore",Bangalore,4.6,Excellent,6907,3,12.9499339564,77.6993861049,No,No,1400,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/abs-absolute-barbecues-marathahalli?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
72,18305628,Eat Street,"North Indian, Chinese, Italian, Street Food, Desserts","11, 80 Feet Road, Opposite Indian Oil Petrol Pump, Koramangala 6th Block, Bangalore",Bangalore,4.3,Very Good,753,1,12.9394960000,77.6259990000,Yes,No,400,https://www.zomato.com/bangalore/eat-street-koramangala-6th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/eat-street-koramangala-6th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
73,18422898,Hoot,"Continental, Italian, North Indian","BBMP 2034/69, Block 2, Kaikondrahalli, Varthur Hobli, Sarjapur Road, Bangalore",Bangalore,3.9,Good,405,3,12.9142640000,77.6784000000,No,No,1400,https://www.zomato.com/bangalore/hoot-sarjapur-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/hoot-sarjapur-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
74,18430785,Communiti,Continental,"67 & 68, Brigade Solitaire, Opposite to Advaith Hyundai, Residency Road, Bangalore",Bangalore,4.2,Very Good,334,3,12.9725315316,77.6081785932,No,No,1200,https://www.zomato.com/bangalore/communiti-residency-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/communiti-residency-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
75,18359919,Onesta,"Pizza, Cafe, Italian","Site 15, 15th Cross, 100 Feet Road, 4th Phase, JP Nagar, Bangalore",Bangalore,4.6,Excellent,781,2,12.9062287830,77.5967909396,No,No,600,https://www.zomato.com/bangalore/onesta-jp-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/onesta-jp-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
76,58268,The Fatty Bao - Asian Gastro Bar,Asian,"610, 3rd Floor, 12th Main, Off 80 Feet Road, Indiranagar, Bangalore",Bangalore,4.7,Excellent,2369,4,12.9702206364,77.6453955844,Yes,Yes,2400,https://www.zomato.com/bangalore/the-fatty-bao-asian-gastro-bar-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/the-fatty-bao-asian-gastro-bar-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
77,50943,Sultans of Spice,"North Indian, Mughlai","BluPetal Hotel, 60 Jyoti Nivas College Road, Koramangala 5th Block, Bangalore",Bangalore,4.1,Very Good,2416,3,12.9332839153,77.6154279336,Yes,Yes,1300,https://www.zomato.com/bangalore/sultans-of-spice-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/sultans-of-spice-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
78,18407918,Bombay Brasserie,Modern Indian,"2989/B, 12th Main Road, HAL 2nd Stage, Indiranagar, Bangalore",Bangalore,4.2,Very Good,231,3,12.9703240000,77.6457480000,Yes,No,1500,https://www.zomato.com/bangalore/bombay-brasserie-indiranagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/bombay-brasserie-indiranagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
79,54162,The Black Pearl,"North Indian, European, Mediterranean","105, 1st A Cross Road, Jyothi Nivas College Road, Koramangala 5th Block, Bangalore",Bangalore,4.1,Very Good,5385,3,12.9343645434,77.6161551476,No,Yes,1400,https://www.zomato.com/bangalore/the-black-pearl-koramangala-5th-block/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/bangalore/the-black-pearl-koramangala-5th-block?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
80,18354483,Farzi Cafe,Modern Indian,"Level 1 & 2, Fortaleza Complex, East Avenue, Kalyani Nagar, Pune",Pune,4.3,Very Good,868,3,18.5436256000,73.9051007000,No,No,1500,https://www.zomato.com/pune/farzi-cafe-kalyani-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/farzi-cafe-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
81,13231,Le Plaisir,"European, Desserts","759/125, Rajkamal, Opposite Kelkar Eye Hospital, Prabhat Road, Deccan Gymkhana, Pune",Pune,4.8,Excellent,2510,3,18.5142099831,73.8384293765,No,No,1000,https://www.zomato.com/pune/le-plaisir-deccan-gymkhana/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/le-plaisir-deccan-gymkhana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
82,6507967,Tales & Spirits,"Italian, Continental, Cafe","Plot 64, Shivaji Housing Society, Senapati Bapat Road, Pune",Pune,4.1,Very Good,997,2,18.5309626000,73.8289719000,Yes,Yes,800,https://www.zomato.com/pune/tales-spirits-senapati-bapat-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/tales-spirits-senapati-bapat-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
83,6508323,The Urban Foundry,"North Indian, Asian","1, Balewadi High Street, Cummins India Office Campus, Baner-Balewadi Link Road, Pune",Pune,4.5,Excellent,1099,3,18.5691562017,73.7747228891,No,Yes,1500,https://www.zomato.com/pune/the-urban-foundry-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/the-urban-foundry-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
84,18441490,Barbeque Ville,North Indian,"257, Green Valley, Near Mankar Chowk, Kaspate Vasti, Wakad, Pune",Pune,4.4,Very Good,208,3,18.5927182000,73.7735722000,No,Yes,1000,https://www.zomato.com/pune/barbeque-ville-wakad/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/barbeque-ville-wakad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
85,6505309,The Little Next Door,"Finger Food, Italian, Spanish, Greek","D-10, Central Avenue, Kalyani Nagar, Pune",Pune,4.1,Very Good,1143,3,18.5469469690,73.9006264508,No,Yes,1000,https://www.zomato.com/pune/the-little-next-door-kalyani-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/the-little-next-door-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
86,6507495,Apache,Finger Food,"Shop 3, Turning Point, Behind Phoenix Mall, Viman Nagar, Pune",Pune,4.1,Very Good,377,3,18.5639345000,73.9153669000,No,Yes,1000,https://www.zomato.com/pune/apache-viman-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/apache-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
87,18350020,Kargo,"Charcoal Grill, Italian, North Indian, European, Indonesian, Thai","Shop 1&2, Marvel Alaina, Lane  8, Near Godrej Nature's Basket, Koregaon Park, Pune",Pune,4.4,Very Good,635,2,18.5365617510,73.8964847848,No,Yes,900,https://www.zomato.com/pune/kargo-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/kargo-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
88,18383076,Mineority By Saby,"North Indian, North Eastern, Continental","Level 1/2, Fortaleza Complex, Kalyani Nagar, Pune",Pune,4.2,Very Good,306,3,18.5462575227,73.9043372869,No,Yes,1400,https://www.zomato.com/pune/mineority-by-saby-kalyani-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/mineority-by-saby-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
89,6507461,Agent Jack's Bar,"Continental, North Indian, Italian","Terrace, B Wing, ICC Trade Tower, Senapati Bapat Road, Pune",Pune,4.2,Very Good,1531,3,18.5367185000,73.8303275000,No,Yes,1200,https://www.zomato.com/pune/agent-jacks-bar-senapati-bapat-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/agent-jacks-bar-senapati-bapat-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
90,18383095,Teddy Boy,"North Indian, Continental, Finger Food","9th Floor, Deron Heights, Above Ranka Jewellers, Baner, Pune",Pune,3.6,Good,507,3,18.5514399035,73.8048551604,No,Yes,1200,https://www.zomato.com/pune/teddy-boy-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/teddy-boy-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
91,6508117,Sautéed Stories,"Cafe, Italian, Continental","Plot 5, Between Lane 5/6, North Main Road, Opposite Wellness Forever, Koregaon Park, Pune",Pune,4.2,Very Good,583,2,18.5392993317,73.8979019970,Yes,No,850,https://www.zomato.com/pune/sautéed-stories-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/sautéed-stories-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
92,11807,Barbeque Nation,"North Indian, Mughlai","3rd Floor, R Deccan Mall, Near Deccan Gymkhana, JM Road, Pune",Pune,4.5,Excellent,2847,3,18.5162157532,73.8425267860,No,No,1700,https://www.zomato.com/pune/barbeque-nation-jm-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/barbeque-nation-jm-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
93,6504409,Effingut Brewerkz,"Continental, North Indian, Mughlai, Burmese","End of Lane Number 6, Koregaon Park, Pune",Pune,4.3,Very Good,1531,3,18.5340800256,73.8985202461,Yes,No,1800,https://www.zomato.com/pune/effingut-brewerkz-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/effingut-brewerkz-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
94,18417624,The Sassy Spoon,"European, Asian, Mediterranean, Modern Indian, Desserts, Finger Food","Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune",Pune,4.1,Very Good,140,3,18.5338110000,73.8993150000,No,Yes,1500,https://www.zomato.com/pune/the-sassy-spoon-koregaon-park/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/the-sassy-spoon-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
95,6506206,18 Degrees Resto Lounge,"North Indian, Mediterranean, Chinese","8th & 9th Floor, Spot 18 Mall, Pimple Saudagar, Pune",Pune,3.6,Good,1566,4,18.5934814882,73.7859009951,Yes,Yes,2100,https://www.zomato.com/pune/18-degrees-resto-lounge-pimple-saudagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/18-degrees-resto-lounge-pimple-saudagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
96,11371,Chili's,"Mexican, American, Tex-Mex","UG 49, Phoenix Market City, Nagar Road, Viman Nagar, Pune",Pune,4.5,Excellent,1439,3,18.5624502000,73.9166191000,Yes,Yes,1800,https://www.zomato.com/pune/chilis-viman-nagar/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/chilis-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
97,18378852,Effingut Brewerkz,"Continental, North Indian, Mughlai, Burmese","4, Deron Heights, Next to Ranka Jewellers, Baner, Pune",Pune,4.3,Very Good,375,4,18.5543820000,73.7982064000,Yes,No,2000,https://www.zomato.com/pune/effingut-brewerkz-baner/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/effingut-brewerkz-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
98,6505564,German Bakery Wunderbar,"Italian, German, Continental","153/A, Varun Complex, Near Demech House, Law College Road, Pune",Pune,4.0,Very Good,1583,3,18.5200164465,73.8305470347,No,No,1000,https://www.zomato.com/pune/german-bakery-wunderbar-law-college-road/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/german-bakery-wunderbar-law-college-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
99,18292672,Blue Water,"North Indian, Chinese, Continental","Punawale, Near Basket Bridge,Off Aundh-Ravet BRT, Ravet, Pune",Pune,4.2,Very Good,487,3,18.6362151260,73.7510812283,Yes,Yes,1500,https://www.zomato.com/pune/blue-water-ravet/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/pune/blue-water-ravet?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
100,18452864,AB's - Absolute Barbecues,"European, Mediterranean, North Indian","No. 8-2-618/10-11,2nd Floor, Krishe Amethyst, Road No.1, Banjara Hills, Hyderabad",Hyderabad,4.9,Excellent,200,3,17.4123304512,78.4496539459,No,No,1500,https://www.zomato.com/hyderabad/abs-absolute-barbecues-banjara-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/hyderabad/abs-absolute-barbecues-banjara-hills?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
101,97824,Chili's,"Mexican, American, Tex-Mex, Burger","Flat 48, Ground Floor, Opposite Vengal Rao Park, Road 1, Banjara Hills, Hyderabad",Hyderabad,4.7,Excellent,1932,3,17.4228191185,78.4495778382,Yes,Yes,1800,https://www.zomato.com/hyderabad/chilis-banjara-hills/photos?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1#tabtop,https://www.zomato.com/hyderabad/chilis-banjara-hills?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1
